Time,gate,Duty_moduladora,Vref_hs,Vout,V_port,D_pedro,Vref_pedro,portadora_pedro,V6,Vref_hst,V8
0.000964,1,5.54615,10,4.99898,0.4,0.248709,5,0.4,0.416671,5,0.4
0.000965,0,5.55115,10,5.00253,0.5,0.248656,5,0.5,0.416492,5,0.5
0.000966,0,5.55612,10,5.00439,0.6,0.24859,5,0.6,0.416278,5,0.6
0.000967,0,5.56119,10,5.0051,0.7,0.248554,5,0.7,0.416165,5,0.7
0.000968,0,5.56632,10,5.00429,0.8,0.248538,5,0.8,0.41612,5,0.8
0.000969,0,5.57155,10,5.002,0.9,0.24855,5,0.9,0.416165,5,0.9
0.00097,0,5.57687,10,4.99828,1,0.24859,5,1,0.416299,5,1
0.000971,1,5.58227,10,4.99549,0.1,0.248658,5,0.1,0.416521,5,0.1
0.000972,1,5.58762,10,4.99486,0.2,0.248711,5,0.2,0.416688,5,0.2
0.000973,1,5.59284,10,4.9958,0.3,0.248726,5,0.3,0.416728,5,0.3
0.000974,1,5.59797,10,4.99882,0.4,0.248711,5,0.4,0.416673,5,0.4
0.000975,0,5.60297,10,5.00237,0.5,0.248658,5,0.5,0.416493,5,0.5
0.000976,0,5.60794,10,5.00423,0.6,0.248592,5,0.6,0.41628,5,0.6
0.000977,0,5.61301,10,5.00494,0.7,0.248556,5,0.7,0.416166,5,0.7
0.000978,0,5.61815,10,5.00414,0.8,0.24854,5,0.8,0.416121,5,0.8
0.000979,0,5.62337,10,5.00185,0.9,0.248552,5,0.9,0.416167,5,0.9
0.00098,0,5.62869,10,4.99813,1,0.248592,5,1,0.416301,5,1
0.000981,1,5.63409,10,4.99535,0.1,0.24866,5,0.1,0.416523,5,0.1
0.000982,1,5.63944,10,4.99471,0.2,0.248713,5,0.2,0.41669,5,0.2
0.000983,1,5.64466,10,4.99566,0.3,0.248728,5,0.3,0.41673,5,0.3
0.000984,1,5.64979,10,4.99868,0.4,0.248714,5,0.4,0.416675,5,0.4
0.000985,0,5.65479,10,5.00223,0.5,0.24866,5,0.5,0.416495,5,0.5
0.000986,0,5.65976,10,5.0041,0.6,0.248595,5,0.6,0.416282,5,0.6
0.000987,0,5.66483,10,5.00481,0.7,0.248559,5,0.7,0.416169,5,0.7
0.000988,0,5.66997,10,5.00401,0.8,0.248543,5,0.8,0.416123,5,0.8
0.000989,0,5.67519,10,5.00173,0.9,0.248555,5,0.9,0.416169,5,0.9
0.00099,0,5.68051,10,4.99801,1,0.248595,5,1,0.416303,5,1
0.000991,1,5.68591,10,4.99522,0.1,0.248663,5,0.1,0.416525,5,0.1
0.000992,1,5.69126,10,4.99459,0.2,0.248716,5,0.2,0.416692,5,0.2
0.000993,1,5.69648,10,4.99554,0.3,0.248731,5,0.3,0.416732,5,0.3
0.000994,1,5.70161,10,4.99857,0.4,0.248716,5,0.4,0.416677,5,0.4
0.000995,0,5.70661,10,5.00212,0.5,0.248663,5,0.5,0.416497,5,0.5
0.000996,0,5.71158,10,5.00399,0.6,0.248598,5,0.6,0.416284,5,0.6
0.000997,0,5.71665,10,5.0047,0.7,0.248561,5,0.7,0.416171,5,0.7
0.000998,0,5.72179,10,5.0039,0.8,0.248546,5,0.8,0.416126,5,0.8
0.000999,0,5.72701,10,5.00162,0.9,0.248558,5,0.9,0.416171,5,0.9
0.001,0,5.73233,10,4.99791,1,0.248598,5,1,0.416305,5,1
