Time,gate,Duty_moduladora,Vref_hs,Vout,V_port,D_pedro,Vref_pedro,portadora_pedro,V6,Vref_hst,V8
0.000613,1,4.00803,10,4.94164,0.3,0.416367,5,0.3,0.69739,5,0.3
0.000614,1,4.01319,10,4.94513,0.4,0.416378,5,0.4,0.697362,5,0.4
0.000615,0,4.01821,10,4.94914,0.5,0.416349,5,0.5,0.697209,5,0.5
0.000616,0,4.02321,10,4.95148,0.6,0.416308,5,0.6,0.697022,5,0.6
0.000617,0,4.0283,10,4.95266,0.7,0.416296,5,0.7,0.696935,5,0.7
0.000618,0,4.03347,10,4.95234,0.8,0.416304,5,0.8,0.696915,5,0.8
0.000619,0,4.03872,10,4.95054,0.9,0.416339,5,0.9,0.696986,5,0.9
0.00062,0,4.04406,10,4.9473,1,0.416402,5,1,0.697145,5,1
0.000621,1,4.04949,10,4.945,0.1,0.416493,5,0.1,0.697391,5,0.1
0.000622,1,4.05486,10,4.94486,0.2,0.416569,5,0.2,0.697582,5,0.2
0.000623,1,4.06011,10,4.9463,0.3,0.416606,5,0.3,0.697645,5,0.3
0.000624,1,4.06526,10,4.94982,0.4,0.416613,5,0.4,0.697613,5,0.4
0.000625,0,4.07028,10,4.95387,0.5,0.41658,5,0.5,0.697456,5,0.5
0.000626,0,4.07527,10,4.95623,0.6,0.416536,5,0.6,0.697266,5,0.6
0.000627,0,4.08036,10,4.95745,0.7,0.416521,5,0.7,0.697174,5,0.7
0.000628,0,4.08552,10,4.95715,0.8,0.416525,5,0.8,0.69715,5,0.8
0.000629,0,4.09077,10,4.95537,0.9,0.416557,5,0.9,0.697217,5,0.9
0.00063,0,4.09611,10,4.95215,1,0.416617,5,1,0.697372,5,1
0.000631,1,4.10153,10,4.94988,0.1,0.416704,5,0.1,0.697615,5,0.1
0.000632,1,4.1069,10,4.94975,0.2,0.416776,5,0.2,0.697802,5,0.2
0.000633,1,4.11214,10,4.95121,0.3,0.416809,5,0.3,0.697862,5,0.3
0.000634,1,4.11729,10,4.95474,0.4,0.416813,5,0.4,0.697826,5,0.4
0.000635,0,4.12231,10,4.95881,0.5,0.416778,5,0.5,0.697666,5,0.5
0.000636,0,4.1273,10,4.9612,0.6,0.41673,5,0.6,0.697471,5,0.6
0.000637,0,4.13238,10,4.96243,0.7,0.416711,5,0.7,0.697375,5,0.7
0.000638,0,4.13754,10,4.96214,0.8,0.416712,5,0.8,0.697348,5,0.8
0.000639,0,4.14278,10,4.96037,0.9,0.416741,5,0.9,0.697411,5,0.9
0.00064,0,4.14811,10,4.95717,8.0231e-013,0.416797,5,8.0231e-013,0.697563,5,8.0231e-013
0.000641,1,4.15353,10,4.9549,0.1,0.416881,5,0.1,0.697801,5,0.1
0.000642,1,4.1589,10,4.95479,0.2,0.41695,5,0.2,0.697985,5,0.2
0.000643,1,4.16414,10,4.95625,0.3,0.41698,5,0.3,0.698041,5,0.3
0.000644,1,4.16928,10,4.95978,0.4,0.416981,5,0.4,0.698002,5,0.4
0.000645,0,4.1743,10,4.96386,0.5,0.416942,5,0.5,0.697838,5,0.5
0.000646,0,4.17928,10,4.96625,0.6,0.416891,5,0.6,0.69764,5,0.6
0.000647,0,4.18437,10,4.96749,0.7,0.416869,5,0.7,0.697541,5,0.7
0.000648,0,4.18952,10,4.9672,0.8,0.416867,5,0.8,0.69751,5,0.8
0.000649,0,4.19476,10,4.96544,0.9,0.416892,5,0.9,0.69757,5,0.9
0.00065,0,4.20009,10,4.96224,1,0.416945,5,1,0.697718,5,1
0.000651,1,4.2055,10,4.95997,0.1,0.417026,5,0.1,0.697953,5,0.1
0.000652,1,4.21087,10,4.95985,0.2,0.417092,5,0.2,0.698134,5,0.2
0.000653,1,4.2161,10,4.96131,0.3,0.417119,5,0.3,0.698186,5,0.3
0.000654,1,4.22124,10,4.96483,0.4,0.417117,5,0.4,0.698144,5,0.4
0.000655,0,4.22626,10,4.96891,0.5,0.417075,5,0.5,0.697977,5,0.5
0.000656,0,4.23124,10,4.9713,0.6,0.417021,5,0.6,0.697776,5,0.6
0.000657,0,4.23632,10,4.97253,0.7,0.416995,5,0.7,0.697673,5,0.7
0.000658,0,4.24146,10,4.97224,0.8,0.41699,5,0.8,0.697639,5,0.8
0.000659,0,4.2467,10,4.97047,0.9,0.417013,5,0.9,0.697695,5,0.9
0.00066,0,4.25203,10,4.96725,1,0.417063,5,1,0.69784,5,1
0.000661,1,4.25744,10,4.96497,0.1,0.417141,5,0.1,0.698073,5,0.1
0.000662,1,4.2628,10,4.96484,0.2,0.417204,5,0.2,0.69825,5,0.2
0.000663,1,4.26803,10,4.96629,0.3,0.417228,5,0.3,0.6983,5,0.3
0.000664,1,4.27317,10,4.9698,0.4,0.417223,5,0.4,0.698255,5,0.4
0.000665,0,4.27818,10,4.97386,0.5,0.417178,5,0.5,0.698085,5,0.5
0.000666,0,4.28316,10,4.97624,0.6,0.417121,5,0.6,0.697881,5,0.6
0.000667,0,4.28824,10,4.97745,0.7,0.417093,5,0.7,0.697775,5,0.7
0.000668,0,4.29338,10,4.97715,0.8,0.417085,5,0.8,0.697738,5,0.8
0.000669,0,4.29862,10,4.97536,0.9,0.417105,5,0.9,0.697791,5,0.9
0.00067,0,4.30394,10,4.97213,8.67362e-013,0.417152,5,8.67362e-013,0.697934,5,8.67362e-013
0.000671,1,4.30935,10,4.96983,0.1,0.417227,5,0.1,0.698163,5,0.1
0.000672,1,4.31471,10,4.96968,0.2,0.417288,5,0.2,0.698338,5,0.2
0.000673,1,4.31994,10,4.97111,0.3,0.417309,5,0.3,0.698385,5,0.3
0.000674,1,4.32507,10,4.9746,0.4,0.417301,5,0.4,0.698337,5,0.4
0.000675,0,4.33008,10,4.97865,0.5,0.417254,5,0.5,0.698165,5,0.5
0.000676,0,4.33506,10,4.981,0.6,0.417194,5,0.6,0.697957,5,0.6
0.000677,0,4.34013,10,4.9822,0.7,0.417164,5,0.7,0.697849,5,0.7
0.000678,0,4.34527,10,4.98187,0.8,0.417153,5,0.8,0.69781,5,0.8
0.000679,0,4.3505,10,4.98006,0.9,0.41717,5,0.9,0.69786,5,0.9
0.00068,0,4.35583,10,4.97681,1,0.417215,5,1,0.698,5,1
0.000681,1,4.36123,10,4.97448,0.1,0.417288,5,0.1,0.698227,5,0.1
0.000682,1,4.36659,10,4.97431,0.2,0.417346,5,0.2,0.698399,5,0.2
0.000683,1,4.37182,10,4.97571,0.3,0.417365,5,0.3,0.698444,5,0.3
0.000684,1,4.37695,10,4.97917,0.4,0.417355,5,0.4,0.698394,5,0.4
0.000685,0,4.38195,10,4.98319,0.5,0.417305,5,0.5,0.698219,5,0.5
0.000686,0,4.38693,10,4.98552,0.6,0.417243,5,0.6,0.698009,5,0.6
0.000687,0,4.392,10,4.98669,0.7,0.41721,5,0.7,0.697899,5,0.7
0.000688,0,4.39714,10,4.98633,0.8,0.417197,5,0.8,0.697857,5,0.8
0.000689,0,4.40237,10,4.9845,0.9,0.417212,5,0.9,0.697905,5,0.9
0.00069,0,4.40769,10,4.98121,1,0.417255,5,1,0.698043,5,1
0.000691,1,4.41309,10,4.97886,0.1,0.417326,5,0.1,0.698267,5,0.1
0.000692,1,4.41845,10,4.97865,0.2,0.417381,5,0.2,0.698438,5,0.2
0.000693,1,4.42367,10,4.98002,0.3,0.417398,5,0.3,0.69848,5,0.3
0.000694,1,4.4288,10,4.98346,0.4,0.417386,5,0.4,0.698428,5,0.4
0.000695,0,4.4338,10,4.98745,0.5,0.417334,5,0.5,0.698251,5,0.5
0.000696,0,4.43877,10,4.98975,0.6,0.41727,5,0.6,0.698039,5,0.6
0.000697,0,4.44384,10,4.99088,0.7,0.417235,5,0.7,0.697927,5,0.7
0.000698,0,4.44898,10,4.9905,0.8,0.41722,5,0.8,0.697883,5,0.8
0.000699,0,4.45421,10,4.98863,0.9,0.417233,5,0.9,0.697929,5,0.9
0.0007,0,4.45953,10,4.98531,9.32414e-013,0.417274,5,9.32414e-013,0.698065,5,9.32414e-013
0.000701,1,4.46493,10,4.98292,0.1,0.417343,5,0.1,0.698288,5,0.1
0.000702,1,4.47028,10,4.98268,0.2,0.417396,5,0.2,0.698456,5,0.2
0.000703,1,4.4755,10,4.98402,0.3,0.417411,5,0.3,0.698497,5,0.3
0.000704,1,4.48063,10,4.98742,0.4,0.417397,5,0.4,0.698443,5,0.4
0.000705,0,4.48564,10,4.99138,0.5,0.417343,5,0.5,0.698264,5,0.5
0.000706,0,4.4906,10,4.99364,0.6,0.417278,5,0.6,0.69805,5,0.6
0.000707,0,4.49567,10,4.99474,0.7,0.417241,5,0.7,0.697936,5,0.7
0.000708,0,4.50081,10,4.99432,0.8,0.417224,5,0.8,0.69789,5,0.8
0.000709,0,4.50603,10,4.99241,0.9,0.417235,5,0.9,0.697935,5,0.9
0.00071,0,4.51135,10,4.98906,1,0.417274,5,1,0.698069,5,1
0.000711,1,4.51675,10,4.98664,0.1,0.417341,5,0.1,0.69829,5,0.1
0.000712,1,4.5221,10,4.98636,0.2,0.417393,5,0.2,0.698457,5,0.2
0.000713,1,4.52732,10,4.98766,0.3,0.417407,5,0.3,0.698496,5,0.3
0.000714,1,4.53245,10,4.99103,0.4,0.417391,5,0.4,0.698441,5,0.4
0.000715,0,4.53745,10,4.99495,0.5,0.417336,5,0.5,0.698261,5,0.5
0.000716,0,4.54242,10,4.99717,0.6,0.417268,5,0.6,0.698045,5,0.6
0.000717,0,4.54748,10,4.99824,0.7,0.41723,5,0.7,0.69793,5,0.7
0.000718,0,4.55262,10,4.99778,0.8,0.417212,5,0.8,0.697883,5,0.8
0.000719,0,4.55784,10,4.99583,0.9,0.417222,5,0.9,0.697926,5,0.9
0.00072,0,4.56316,10,4.99245,1,0.417259,5,1,0.698058,5,1
0.000721,1,4.56856,10,4.98999,0.1,0.417325,5,0.1,0.698278,5,0.1
0.000722,1,4.57391,10,4.98967,0.2,0.417375,5,0.2,0.698444,5,0.2
0.000723,1,4.57913,10,4.99093,0.3,0.417388,5,0.3,0.698482,5,0.3
0.000724,1,4.58425,10,4.99426,0.4,0.41737,5,0.4,0.698425,5,0.4
0.000725,0,4.58925,10,4.99814,0.5,0.417314,5,0.5,0.698243,5,0.5
0.000726,0,4.59422,10,5.00033,0.6,0.417245,5,0.6,0.698027,5,0.6
0.000727,0,4.59928,10,5.00135,0.7,0.417206,5,0.7,0.69791,5,0.7
0.000728,0,4.60442,10,5.00086,0.8,0.417186,5,0.8,0.697862,5,0.8
0.000729,0,4.60964,10,4.99888,0.9,0.417195,5,0.9,0.697904,5,0.9
0.00073,0,4.61495,10,4.99545,9.97466e-013,0.417231,5,9.97466e-013,0.698035,5,9.97466e-013
0.000731,1,4.62035,10,4.99295,0.1,0.417296,5,0.1,0.698254,5,0.1
0.000732,1,4.6257,10,4.9926,0.2,0.417345,5,0.2,0.698419,5,0.2
0.000733,1,4.63092,10,4.99382,0.3,0.417356,5,0.3,0.698455,5,0.3
0.000734,1,4.63604,10,4.99711,0.4,0.417338,5,0.4,0.698398,5,0.4
0.000735,0,4.64104,10,5.00095,0.5,0.41728,5,0.5,0.698215,5,0.5
0.000736,0,4.64601,10,5.0031,0.6,0.417211,5,0.6,0.697998,5,0.6
0.000737,0,4.65107,10,5.00409,0.7,0.41717,5,0.7,0.69788,5,0.7
0.000738,0,4.6562,10,5.00355,0.8,0.41715,5,0.8,0.697831,5,0.8
0.000739,0,4.66143,10,5.00153,0.9,0.417157,5,0.9,0.697872,5,0.9
0.00074,0,4.66674,10,4.99807,1,0.417192,5,1,0.698003,5,1
0.000741,1,4.67214,10,4.99553,0.1,0.417256,5,0.1,0.698221,5,0.1
0.000742,1,4.67749,10,4.99514,0.2,0.417305,5,0.2,0.698384,5,0.2
0.000743,1,4.6827,10,4.99633,0.3,0.417315,5,0.3,0.69842,5,0.3
0.000744,1,4.68783,10,4.99958,0.4,0.417296,5,0.4,0.698362,5,0.4
0.000745,0,4.69282,10,5.00338,0.5,0.417237,5,0.5,0.698178,5,0.5
0.000746,0,4.69779,10,5.00549,0.6,0.417167,5,0.6,0.69796,5,0.6
0.000747,0,4.70285,10,5.00644,0.7,0.417125,5,0.7,0.697842,5,0.7
0.000748,0,4.70798,10,5.00586,0.8,0.417104,5,0.8,0.697792,5,0.8
0.000749,0,4.71321,10,5.0038,0.9,0.417111,5,0.9,0.697833,5,0.9
0.00075,0,4.71852,10,5.0003,1,0.417146,5,1,0.697962,5,1
0.000751,1,4.72392,10,4.99773,0.1,0.417209,5,0.1,0.69818,5,0.1
0.000752,1,4.72926,10,4.9973,0.2,0.417256,5,0.2,0.698343,5,0.2
0.000753,1,4.73448,10,4.99845,0.3,0.417266,5,0.3,0.698378,5,0.3
0.000754,1,4.7396,10,5.00167,0.4,0.417246,5,0.4,0.698319,5,0.4
0.000755,0,4.7446,10,5.00543,0.5,0.417187,5,0.5,0.698135,5,0.5
0.000756,0,4.74956,10,5.0075,0.6,0.417116,5,0.6,0.697917,5,0.6
0.000757,0,4.75463,10,5.00841,0.7,0.417074,5,0.7,0.697798,5,0.7
0.000758,0,4.75976,10,5.0078,0.8,0.417052,5,0.8,0.697747,5,0.8
0.000759,0,4.76498,10,5.00571,0.9,0.417058,5,0.9,0.697788,5,0.9
0.00076,0,4.77029,10,5.00217,1.06252e-012,0.417093,5,1.06252e-012,0.697917,5,1.06252e-012
0.000761,1,4.77569,10,4.99956,0.1,0.417155,5,0.1,0.698134,5,0.1
0.000762,1,4.78104,10,4.99909,0.2,0.417202,5,0.2,0.698297,5,0.2
0.000763,1,4.78625,10,5.00021,0.3,0.417211,5,0.3,0.698331,5,0.3
0.000764,1,4.79137,10,5.00339,0.4,0.417191,5,0.4,0.698272,5,0.4
0.000765,0,4.79637,10,5.00712,0.5,0.417132,5,0.5,0.698088,5,0.5
0.000766,0,4.80133,10,5.00915,0.6,0.41706,5,0.6,0.697869,5,0.6
0.000767,0,4.8064,10,5.01003,0.7,0.417018,5,0.7,0.69775,5,0.7
0.000768,0,4.81153,10,5.00938,0.8,0.416996,5,0.8,0.697699,5,0.8
0.000769,0,4.81675,10,5.00725,0.9,0.417002,5,0.9,0.697739,5,0.9
0.00077,0,4.82206,10,5.00368,1,0.417035,5,1,0.697868,5,1
0.000771,1,4.82746,10,5.00103,0.1,0.417098,5,0.1,0.698085,5,0.1
0.000772,1,4.8328,10,5.00054,0.2,0.417145,5,0.2,0.698247,5,0.2
0.000773,1,4.83802,10,5.00162,0.3,0.417153,5,0.3,0.698282,5,0.3
0.000774,1,4.84314,10,5.00477,0.4,0.417133,5,0.4,0.698222,5,0.4
0.000775,0,4.84814,10,5.00846,0.5,0.417073,5,0.5,0.698038,5,0.5
0.000776,0,4.8531,10,5.01046,0.6,0.417001,5,0.6,0.697819,5,0.6
0.000777,0,4.85817,10,5.0113,0.7,0.416959,5,0.7,0.6977,5,0.7
0.000778,0,4.8633,10,5.01062,0.8,0.416937,5,0.8,0.697649,5,0.8
0.000779,0,4.86852,10,5.00846,0.9,0.416942,5,0.9,0.697689,5,0.9
0.00078,0,4.87383,10,5.00485,1.10589e-012,0.416976,5,1.10589e-012,0.697818,5,1.10589e-012
0.000781,1,4.87923,10,5.00218,0.1,0.417038,5,0.1,0.698034,5,0.1
0.000782,1,4.88457,10,5.00165,0.2,0.417085,5,0.2,0.698196,5,0.2
0.000783,1,4.88979,10,5.0027,0.3,0.417093,5,0.3,0.698231,5,0.3
0.000784,1,4.89491,10,5.00582,0.4,0.417073,5,0.4,0.698171,5,0.4
0.000785,0,4.89991,10,5.00948,0.5,0.417013,5,0.5,0.697987,5,0.5
0.000786,0,4.90487,10,5.01145,0.6,0.416941,5,0.6,0.697768,5,0.6
0.000787,0,4.90993,10,5.01226,0.7,0.416899,5,0.7,0.697649,5,0.7
0.000788,0,4.91507,10,5.01155,0.8,0.416876,5,0.8,0.697598,5,0.8
0.000789,0,4.92029,10,5.00935,0.9,0.416882,5,0.9,0.697638,5,0.9
0.00079,0,4.9256,10,5.00572,1,0.416916,5,1,0.697767,5,1
0.000791,1,4.931,10,5.00301,0.1,0.416978,5,0.1,0.697983,5,0.1
0.000792,1,4.93634,10,5.00246,0.2,0.417025,5,0.2,0.698146,5,0.2
0.000793,1,4.94156,10,5.00348,0.3,0.417033,5,0.3,0.69818,5,0.3
0.000794,1,4.94668,10,5.00657,0.4,0.417012,5,0.4,0.69812,5,0.4
0.000795,0,4.95168,10,5.0102,0.5,0.416953,5,0.5,0.697936,5,0.5
0.000796,0,4.95664,10,5.01214,0.6,0.416881,5,0.6,0.697717,5,0.6
0.000797,0,4.9617,10,5.01292,0.7,0.416839,5,0.7,0.697598,5,0.7
0.000798,0,4.96683,10,5.01218,0.8,0.416817,5,0.8,0.697548,5,0.8
0.000799,0,4.97206,10,5.00996,0.9,0.416822,5,0.9,0.697588,5,0.9
0.0008,0,4.97737,10,5.0063,1,0.416856,5,1,0.697717,5,1
0.000801,1,4.98277,10,5.00357,0.1,0.416918,5,0.1,0.697934,5,0.1
0.000802,1,4.98811,10,5.00299,0.2,0.416965,5,0.2,0.698096,5,0.2
0.000803,1,4.99333,10,5.00399,0.3,0.416974,5,0.3,0.698131,5,0.3
0.000804,1,4.99845,10,5.00705,0.4,0.416953,5,0.4,0.698071,5,0.4
0.000805,0,5.00345,10,5.01065,0.5,0.416894,5,0.5,0.697887,5,0.5
0.000806,0,5.00841,10,5.01257,0.6,0.416822,5,0.6,0.697669,5,0.6
0.000807,0,5.01347,10,5.01332,0.7,0.41678,5,0.7,0.69755,5,0.7
0.000808,0,5.0186,10,5.01256,0.8,0.416758,5,0.8,0.6975,5,0.8
0.000809,0,5.02383,10,5.01032,0.9,0.416764,5,0.9,0.69754,5,0.9
0.00081,0,5.02914,10,5.00663,1.17094e-012,0.416798,5,1.17094e-012,0.697669,5,1.17094e-012
0.000811,1,5.03454,10,5.00388,0.1,0.41686,5,0.1,0.697886,5,0.1
0.000812,1,5.03988,10,5.00327,0.2,0.416908,5,0.2,0.698049,5,0.2
0.000813,1,5.0451,10,5.00425,0.3,0.416917,5,0.3,0.698084,5,0.3
0.000814,1,5.05022,10,5.00729,0.4,0.416896,5,0.4,0.698024,5,0.4
0.000815,0,5.05522,10,5.01087,0.5,0.416837,5,0.5,0.69784,5,0.5
0.000816,0,5.06018,10,5.01276,0.6,0.416766,5,0.6,0.697622,5,0.6
0.000817,0,5.06525,10,5.01349,0.7,0.416724,5,0.7,0.697504,5,0.7
0.000818,0,5.07038,10,5.01271,0.8,0.416702,5,0.8,0.697454,5,0.8
0.000819,0,5.0756,10,5.01044,0.9,0.416709,5,0.9,0.697495,5,0.9
0.00082,0,5.08091,10,5.00673,1,0.416743,5,1,0.697624,5,1
0.000821,1,5.08631,10,5.00396,0.1,0.416806,5,0.1,0.697842,5,0.1
0.000822,1,5.09166,10,5.00333,0.2,0.416853,5,0.2,0.698005,5,0.2
0.000823,1,5.09687,10,5.00429,0.3,0.416862,5,0.3,0.69804,5,0.3
0.000824,1,5.102,10,5.00731,0.4,0.416842,5,0.4,0.697981,5,0.4
0.000825,0,5.10699,10,5.01087,0.5,0.416783,5,0.5,0.697797,5,0.5
0.000826,0,5.11196,10,5.01274,0.6,0.416713,5,0.6,0.697579,5,0.6
0.000827,0,5.11702,10,5.01346,0.7,0.416671,5,0.7,0.697461,5,0.7
0.000828,0,5.12215,10,5.01265,0.8,0.41665,5,0.8,0.697412,5,0.8
0.000829,0,5.12738,10,5.01037,0.9,0.416656,5,0.9,0.697453,5,0.9
0.00083,0,5.13269,10,5.00664,1,0.416691,5,1,0.697583,5,1
0.000831,1,5.13809,10,5.00385,0.1,0.416754,5,0.1,0.697801,5,0.1
0.000832,1,5.14343,10,5.00321,0.2,0.416802,5,0.2,0.697964,5,0.2
0.000833,1,5.14865,10,5.00415,0.3,0.416812,5,0.3,0.698,5,0.3
0.000834,1,5.15377,10,5.00715,0.4,0.416792,5,0.4,0.697941,5,0.4
0.000835,0,5.15877,10,5.01069,0.5,0.416734,5,0.5,0.697757,5,0.5
0.000836,0,5.16374,10,5.01255,0.6,0.416663,5,0.6,0.69754,5,0.6
0.000837,0,5.1688,10,5.01325,0.7,0.416622,5,0.7,0.697423,5,0.7
0.000838,0,5.17393,10,5.01243,0.8,0.416601,5,0.8,0.697374,5,0.8
0.000839,0,5.17916,10,5.01013,0.9,0.416608,5,0.9,0.697415,5,0.9
0.00084,0,5.18447,10,5.00639,1.23599e-012,0.416644,5,1.23599e-012,0.697546,5,1.23599e-012
0.000841,1,5.18987,10,5.00358,0.1,0.416707,5,0.1,0.697764,5,0.1
0.000842,1,5.19522,10,5.00292,0.2,0.416755,5,0.2,0.697928,5,0.2
0.000843,1,5.20043,10,5.00385,0.3,0.416765,5,0.3,0.697964,5,0.3
0.000844,1,5.20556,10,5.00684,0.4,0.416746,5,0.4,0.697905,5,0.4
0.000845,0,5.21056,10,5.01037,0.5,0.416688,5,0.5,0.697722,5,0.5
0.000846,0,5.21552,10,5.01221,0.6,0.416618,5,0.6,0.697505,5,0.6
0.000847,0,5.22059,10,5.01289,0.7,0.416578,5,0.7,0.697388,5,0.7
0.000848,0,5.22572,10,5.01206,0.8,0.416557,5,0.8,0.69734,5,0.8
0.000849,0,5.23094,10,5.00975,0.9,0.416565,5,0.9,0.697382,5,0.9
0.00085,0,5.23626,10,5.00599,1,0.4166,5,1,0.697513,5,1
0.000851,1,5.24166,10,5.00317,0.1,0.416664,5,0.1,0.697731,5,0.1
0.000852,1,5.247,10,5.00251,0.2,0.416713,5,0.2,0.697895,5,0.2
0.000853,1,5.25222,10,5.00342,0.3,0.416724,5,0.3,0.697932,5,0.3
0.000854,1,5.25734,10,5.0064,0.4,0.416705,5,0.4,0.697874,5,0.4
0.000855,0,5.26234,10,5.00992,0.5,0.416647,5,0.5,0.697691,5,0.5
0.000856,0,5.26731,10,5.01175,0.6,0.416578,5,0.6,0.697475,5,0.6
0.000857,0,5.27238,10,5.01242,0.7,0.416538,5,0.7,0.697358,5,0.7
0.000858,0,5.27751,10,5.01157,0.8,0.416518,5,0.8,0.69731,5,0.8
0.000859,0,5.28273,10,5.00925,0.9,0.416526,5,0.9,0.697353,5,0.9
0.00086,0,5.28805,10,5.00549,1,0.416562,5,1,0.697484,5,1
0.000861,1,5.29345,10,5.00266,0.1,0.416626,5,0.1,0.697703,5,0.1
0.000862,1,5.29879,10,5.00198,0.2,0.416676,5,0.2,0.697868,5,0.2
0.000863,1,5.30401,10,5.00289,0.3,0.416687,5,0.3,0.697905,5,0.3
0.000864,1,5.30914,10,5.00586,0.4,0.416669,5,0.4,0.697847,5,0.4
0.000865,0,5.31414,10,5.00937,0.5,0.416611,5,0.5,0.697665,5,0.5
0.000866,0,5.3191,10,5.01119,0.6,0.416542,5,0.6,0.697449,5,0.6
0.000867,0,5.32417,10,5.01185,0.7,0.416503,5,0.7,0.697333,5,0.7
0.000868,0,5.3293,10,5.011,0.8,0.416483,5,0.8,0.697285,5,0.8
0.000869,0,5.33453,10,5.00867,0.9,0.416492,5,0.9,0.697328,5,0.9
0.00087,0,5.33984,10,5.0049,1.30104e-012,0.416529,5,1.30104e-012,0.69746,5,1.30104e-012
0.000871,1,5.34524,10,5.00207,0.1,0.416593,5,0.1,0.697679,5,0.1
0.000872,1,5.35059,10,5.00138,0.2,0.416643,5,0.2,0.697845,5,0.2
0.000873,1,5.35581,10,5.00228,0.3,0.416655,5,0.3,0.697882,5,0.3
0.000874,1,5.36093,10,5.00525,0.4,0.416637,5,0.4,0.697825,5,0.4
0.000875,0,5.36593,10,5.00875,0.5,0.41658,5,0.5,0.697643,5,0.5
0.000876,0,5.3709,10,5.01056,0.6,0.416512,5,0.6,0.697428,5,0.6
0.000877,0,5.37597,10,5.01122,0.7,0.416473,5,0.7,0.697312,5,0.7
0.000878,0,5.3811,10,5.01036,0.8,0.416454,5,0.8,0.697265,5,0.8
0.000879,0,5.38633,10,5.00803,0.9,0.416463,5,0.9,0.697308,5,0.9
0.00088,0,5.39164,10,5.00425,1,0.4165,5,1,0.69744,5,1
0.000881,1,5.39704,10,5.00141,0.1,0.416565,5,0.1,0.69766,5,0.1
0.000882,1,5.40239,10,5.00073,0.2,0.416616,5,0.2,0.697826,5,0.2
0.000883,1,5.40761,10,5.00162,0.3,0.416628,5,0.3,0.697864,5,0.3
0.000884,1,5.41273,10,5.00459,0.4,0.416611,5,0.4,0.697807,5,0.4
0.000885,0,5.41773,10,5.00808,0.5,0.416554,5,0.5,0.697625,5,0.5
0.000886,0,5.4227,10,5.00989,0.6,0.416486,5,0.6,0.697411,5,0.6
0.000887,0,5.42777,10,5.01054,0.7,0.416448,5,0.7,0.697295,5,0.7
0.000888,0,5.4329,10,5.00968,0.8,0.416429,5,0.8,0.697249,5,0.8
0.000889,0,5.43813,10,5.00735,0.9,0.416439,5,0.9,0.697292,5,0.9
0.00089,0,5.44344,10,5.00357,1.34441e-012,0.416476,5,1.34441e-012,0.697425,5,1.34441e-012
0.000891,1,5.44885,10,5.00073,0.1,0.416542,5,0.1,0.697646,5,0.1
0.000892,1,5.45419,10,5.00004,0.2,0.416593,5,0.2,0.697811,5,0.2
0.000893,1,5.45941,10,5.00093,0.3,0.416605,5,0.3,0.69785,5,0.3
0.000894,1,5.46454,10,5.00389,0.4,0.416589,5,0.4,0.697793,5,0.4
0.000895,0,5.46954,10,5.00738,0.5,0.416533,5,0.5,0.697612,5,0.5
0.000896,0,5.47451,10,5.00919,0.6,0.416465,5,0.6,0.697398,5,0.6
0.000897,0,5.47957,10,5.00984,0.7,0.416427,5,0.7,0.697283,5,0.7
0.000898,0,5.48471,10,5.00898,0.8,0.416409,5,0.8,0.697237,5,0.8
0.000899,0,5.48994,10,5.00664,0.9,0.416419,5,0.9,0.697281,5,0.9
0.0009,0,5.49525,10,5.00286,1.36609e-012,0.416457,5,1.36609e-012,0.697414,5,1.36609e-012
0.000901,1,5.50065,10,5.00002,0.1,0.416524,5,0.1,0.697635,5,0.1
0.000902,1,5.506,10,4.99933,0.2,0.416575,5,0.2,0.697801,5,0.2
0.000903,1,5.51122,10,5.00022,0.3,0.416588,5,0.3,0.69784,5,0.3
0.000904,1,5.51635,10,5.00318,0.4,0.416572,5,0.4,0.697784,5,0.4
0.000905,0,5.52135,10,5.00667,0.5,0.416516,5,0.5,0.697603,5,0.5
0.000906,0,5.52632,10,5.00848,0.6,0.416449,5,0.6,0.697389,5,0.6
0.000907,0,5.53139,10,5.00914,0.7,0.416411,5,0.7,0.697275,5,0.7
0.000908,0,5.53652,10,5.00827,0.8,0.416394,5,0.8,0.697229,5,0.8
0.000909,0,5.54175,10,5.00593,0.9,0.416404,5,0.9,0.697273,5,0.9
0.00091,0,5.54706,10,5.00215,1,0.416443,5,1,0.697407,5,1
0.000911,1,5.55247,10,4.99931,0.1,0.41651,5,0.1,0.697628,5,0.1
0.000912,1,5.55781,10,4.99862,0.2,0.416561,5,0.2,0.697795,5,0.2
0.000913,1,5.56304,10,4.99952,0.3,0.416574,5,0.3,0.697834,5,0.3
0.000914,1,5.56816,10,5.00248,0.4,0.416559,5,0.4,0.697778,5,0.4
0.000915,0,5.57316,10,5.00597,0.5,0.416504,5,0.5,0.697598,5,0.5
0.000916,0,5.57813,10,5.00778,0.6,0.416437,5,0.6,0.697384,5,0.6
0.000917,0,5.5832,10,5.00844,0.7,0.4164,5,0.7,0.69727,5,0.7
0.000918,0,5.58834,10,5.00757,0.8,0.416383,5,0.8,0.697224,5,0.8
0.000919,0,5.59356,10,5.00524,0.9,0.416394,5,0.9,0.697269,5,0.9
0.00092,0,5.59888,10,5.00146,1.40946e-012,0.416432,5,1.40946e-012,0.697403,5,1.40946e-012
0.000921,1,5.60428,10,4.99862,0.1,0.4165,5,0.1,0.697625,5,0.1
